id,user_id,created,updated,accounting_reference,barcode,deleted,delivery,demo_mode,description,discountable,display_for_customers,eat_in,external_id,image,index,number,price,purchases,removable_ingredients,section_id,status,takeaway,title,trainee_mode,type,variable_price,vat,voucher,add_on_category_ids,printer_category_ids,standard_voucher_validity,manage_inventory,all_you_can_eat,all_you_can_eat_item_ids,all_you_can_eat_validity,section_id_menu,rating,votes,purchases_menu,price_menu,status_menu,type_menu,title_menu,index_menu,item_id,order_count,places
5976940,20937,1743000749,1753133480,,,0,1,0,,1,1,1,,,10,5.0,15.0,2.0,,613460.0,Active,1,Kylling,0.0,Normal,0,25.0,0,,,1095.0,0,0,,60.0,,,,,,,,,,5976940.0,1.0,1.0
5976945,1,1743001680,1743001680,,,0,1,0,,1,1,1,,,0,,0.0,,,5976944.0,Active,1,Unspecified,0.0,Internal,0,25.0,0,,,365.0,0,0,,,,,,,,,,,,,,
5976958,1,1743003110,1753962159,,,0,1,0,,1,1,1,,,0,1.0,0.0,17.0,,5976957.0,Active,1,Unspecified,0.0,Internal,0,25.0,0,,,365.0,0,0,,120.0,,,,,,,,,,5976958.0,75.0,1.0
5976967,22721,1743003542,1747542320,,,0,1,0,,1,1,1,,https://lovingloyalty.com/sites/default/files/styles/menu_item/public/items/5973864/1743830471_67f0bdc7b8428.jpg?itok=Bdt8l_Vg,5,9.0,160.0,1.0,,5975860.0,Active,1,"Vin, Flaske",0.0,Normal,0,25.0,0,,,1095.0,0,0,,120.0,,,,,,,,,,5976967.0,6.0,1.0
5976968,22721,1743003629,1754768808,,,0,1,0,,1,1,1,,https://lovingloyalty.com/sites/default/files/styles/menu_item/public/items/5973864/1748954539_683eedab08a74.jpg?itok=Wad6HUDx,6,10.0,10.0,15.0,,5975862.0,Active,1,"Vand, Flaske",0.0,Normal,0,25.0,0,,,1095.0,0,0,,120.0,,,,,,,,,,5976968.0,45.0,1.0
5976970,22721,1743003784,1754693730,1010.0,,0,1,0,false,1,1,1,,https://lovingloyalty.com/sites/default/files/styles/menu_item/public/items/5973864/1743830189_67f0bcad0d286.jpg?itok=fZvZXlzf,0,10.0,25.0,48.0,,5976969.0,Active,1,Kaffe med Baileys enklt,0.0,Normal,0,25.0,0,5980591,,1095.0,0,0,,120.0,,,,,,,,,,5976970.0,96.0,1.0
5976971,22721,1743003852,1754689113,,,0,1,0,,1,1,1,,https://lovingloyalty.com/sites/default/files/styles/menu_item/public/items/5973864/1743830206_67f0bcbe1c707.jpg?itok=PHvrkwhm,1,10.0,45.0,78.0,,5976969.0,Active,1,Kaffe med baileys dobbelt,0.0,Normal,0,25.0,0,,,1095.0,0,0,,120.0,,,,,,,,,,5976971.0,189.0,1.0
5976972,22721,1743003895,1754779122,,,0,1,0,false,1,1,1,,https://lovingloyalty.com/sites/default/files/styles/menu_item/public/items/5973864/1743830313_67f0bd29b6920.jpg?itok=hANVgVMK,3,10.0,40.0,44.0,,5976969.0,Active,1,Irish Coffee,0.0,Normal,0,25.0,0,,,1095.0,0,0,,120.0,,,,,,,,,,5976972.0,54.0,1.0
5976973,22721,1743003944,1754840882,,,0,1,0,false,1,1,1,,https://lovingloyalty.com/sites/default/files/styles/menu_item/public/items/5973864/1743789645_67f01e4da4147.?itok=T_h2YivU,5,10.0,20.0,631.0,,5975861.0,Active,1,Shots m.m,0.0,Normal,0,25.0,0,,,1095.0,0,0,,120.0,,,,,,,,,,5976973.0,867.0,1.0
5976974,22721,1743004074,1754599656,,,0,1,0,,1,1,1,,,9,10.0,0.0,44.0,,5975861.0,Active,1,Drinks special,0.0,Normal,1,25.0,0,,,1095.0,0,0,,120.0,,,,,,,,,,5976974.0,159.0,1.0
5976978,1,1743004417,1743004417,,,0,1,0,,1,1,1,,,0,,0.0,,,5976977.0,Active,1,Unspecified,0.0,Internal,0,25.0,0,,,365.0,0,0,,,,,,,,,,,,,,
5976982,21669,1743006376,1754736968,,8888003125508,0,1,0,,1,1,1,,,49,1.0,29.0,33.0,,5962358.0,Active,1,Galette De Blé 50f 250g - Surgeles,0.0,Normal,0,25.0,0,,,1095.0,0,0,,120.0,,,,,,,,,,5976982.0,56.0,1.0
5976983,21669,1743006507,1750682832,,8934746056354,0,1,0,,1,1,1,,,26,1.0,15.0,7.0,,3337819.0,Active,1,Fish nudler200g,0.0,Normal,0,25.0,0,,,1095.0,0,0,,120.0,,,,,,,,,,5976983.0,16.0,1.0
5976984,21328,1743007524,1743007524,,,0,1,0,,1,1,1,,,6,10.0,49.0,,,5946763.0,Active,1,Kaffe og franske makroner,0.0,Normal,0,25.0,0,,,1095.0,0,0,,,,,,,,,,,,,,
5976985,21328,1743007554,1743007554,,,0,1,0,,1,1,1,,,7,10.0,59.0,,,5946763.0,Active,1,Specialkaffe og franske makroner,0.0,Normal,0,25.0,0,,,1095.0,0,0,,,,,,,,,,,,,,
5976987,21595,1743009990,1745748531,1010.0,,1,1,0,,1,1,1,,,7,1.0,40.0,1.0,,5942288.0,Active,1,Blandet salat,0.0,Normal,0,25.0,0,,,1095.0,0,0,,120.0,,,,,,,,,,5976987.0,3.0,1.0
5976991,21595,1743011559,1746960415,1010.0,,0,1,0,,1,1,1,,,11,1.0,50.0,3.0,,5943185.0,Active,1,Te kande,0.0,Normal,0,25.0,0,,,1095.0,0,0,,120.0,,,,,,,,,,5976991.0,9.0,1.0
5976992,22721,1743013675,1750972142,,,0,1,0,false,1,1,1,,https://lovingloyalty.com/sites/default/files/styles/menu_item/public/items/5973864/1743184209_67e6e1518cd59.jpg?itok=0_UMxWv0,6,10.0,0.0,6.0,,5975860.0,Active,1,Personale,0.0,Normal,1,25.0,0,,,1095.0,0,0,,120.0,,,,,,,,,,5976992.0,24.0,1.0
5976993,21173,1743017675,1748167471,,8717371582098,0,1,0,,1,1,1,,,43,21.0,35.0,5.0,,754936.0,Active,1,Dr Sour Splash,0.0,Normal,0,25.0,0,,,1095.0,0,0,,120.0,,,,,,,,,,5976993.0,24.0,1.0
5977058,20455,1743068850,1754755331,,,0,1,0,"Tomatsauce, ost",1,1,1,,,0,1.0,70.0,33.0,Tomatsauce|Ost,5977036.0,Active,1,Margarita,0.0,Normal,0,25.0,0,5976996,,365.0,0,0,,120.0,,,,,,,,,,5977058.0,140.0,1.0
5977059,20455,1743068850,1754838364,,,0,1,0,"Tomatsauce, ost, skinke",1,1,1,,,1,2.0,75.0,95.0,Tomatsauce|Ost|Skinke|Cocktailpølser,5977036.0,Active,1,Vesuvio,0.0,Normal,0,25.0,0,5976997,,365.0,0,0,,120.0,,,,,,,,,,5977059.0,376.0,1.0
5977060,20455,1743068850,1754845239,,,0,1,0,"Tomatsauce, ost, skinke, pepperoni",1,1,1,,,2,3.0,80.0,95.0,Tomatsauce|Ost|Skinke|Ananas,5977036.0,Active,1,Mario,0.0,Normal,0,25.0,0,5976998,,365.0,0,0,,120.0,,,,,,,,,,5977060.0,384.0,1.0
5977061,20455,1743068850,1754668908,,,0,1,0,"Tomatsauce, ost, Skinke,ananas",1,1,1,,,3,4.0,75.0,64.0,Tomatsauce|Ost|Kebab|Kylling|Bacon|Champignon,5977036.0,Active,1,Hawaii,0.0,Normal,0,25.0,0,5976999,,365.0,0,0,,120.0,,,,,,,,,,5977061.0,240.0,1.0
5977062,20455,1743068850,1754841804,,,0,1,0,"Tomatsauce, ost, pepperoni",1,1,1,,,4,5.0,75.0,184.0,Tomatsauce|Ost|Pepperoni,5977036.0,Active,1,Pizza bella,0.0,Normal,0,25.0,0,5976998,,365.0,0,0,,120.0,,,,,,,,,,5977062.0,680.0,1.0
5977063,20455,1743068850,1754841804,,,0,1,0,"Tomatsauce, ost, Kebab,Kylling,løg,dressing,chili,hvidløg",1,1,1,,,5,6.0,90.0,198.0,Tomatsauce|Ost|Kylling|Spaghetti|Bearnaisesovs,5977036.0,Active,1,Taxi pizza,0.0,Normal,0,25.0,0,5976999,,365.0,0,0,,120.0,,,,,,,,,,5977063.0,720.0,1.0
5977064,20455,1743068850,1754842830,,,0,1,0,"Tomatsauce, ost, skinke, pepperoni,kebab,kylling,pepperoni,bacon,pølser",1,1,1,,,6,7.0,100.0,82.0,Tomatsauce|Ost|Skinke|Pepperoni,5977036.0,Active,1,meat lover,0.0,Normal,0,25.0,0,5976997,,365.0,0,0,,120.0,,,,,,,,,,5977064.0,332.0,1.0
5977065,20455,1743068850,1754754246,,,0,1,0,"Tomatsauce, ost, skinke,kebab,kylling,dressing",1,1,1,,,7,9.0,90.0,89.0,Tomatsauce|Ost|Kebab|Løg|Kylling|Chili|Hvidløg|Dressing,5977036.0,Active,1,Adar,0.0,Normal,0,25.0,0,5977000,,365.0,0,0,,120.0,,,,,,,,,,5977065.0,348.0,1.0
5977066,20455,1743068850,1754840561,,,0,1,0,"Tomatsauce, ost, spaghetti,kebab,kylling,champignon,Hvidløg,dressing",1,1,1,,,8,8.0,90.0,64.0,Tomatsauce|Ost|Kebab|Kylling|Skinke|Bacon|Cocktailpølser|Pepperoni,5977036.0,Active,1,Ayaz,0.0,Normal,0,25.0,0,5977001,,365.0,0,0,,120.0,,,,,,,,,,5977066.0,248.0,1.0
5977067,20455,1743068850,1754754246,,,0,1,0,"Tomatsauce, ost,skinke.pølser,bacon,pepperoni",1,1,1,,,9,10.0,85.0,56.0,Tomatsauce|Ost|Kebab|Kylling|Spaghetti|Champignon|Hvidløg|Dressing,5977036.0,Active,1,mamma mia,0.0,Normal,0,25.0,0,5977002,,365.0,0,0,,120.0,,,,,,,,,,5977067.0,224.0,1.0
5977068,20455,1743068850,1754840929,,,0,1,0,,1,1,1,,,10,11.0,85.0,24.0,Tomatsauce|Ost|Kebab|Skinke|Oksekød|Bearnaisesovs,5977036.0,Active,1,Toscana,0.0,Normal,0,25.0,0,5977002,,365.0,0,0,,120.0,,,,,,,,,,5977068.0,108.0,1.0
5977069,20455,1743068850,1754670776,,,0,1,0,,1,1,1,,,11,12.0,85.0,51.0,Tomatsauce|Ost|Kebab|Kylling|Skinke|Dressing,5977036.0,Active,1,Milano,0.0,Normal,0,25.0,0,5977000,,365.0,0,0,,120.0,,,,,,,,,,5977069.0,200.0,1.0
5977070,20455,1743068850,1752845666,,,0,1,0,,1,1,1,,,12,13.0,85.0,14.0,Tomatsauce|Ost|Skinke|Cocktailpølser|Bacon|Pepperoni,5977036.0,Active,1,Firenze,0.0,Normal,0,25.0,0,5977000,,365.0,0,0,,120.0,,,,,,,,,,5977070.0,56.0,1.0
5977071,20455,1743068850,1754584055,,,0,1,0,,1,1,1,,,13,14.0,85.0,28.0,Tomatsauce|Ost|Skinke|Kebab|Løg|Hvidløg|Chili,5977036.0,Active,1,Roma,0.0,Normal,0,25.0,0,5977003,,365.0,0,0,,120.0,,,,,,,,,,5977071.0,112.0,1.0
5977072,20455,1743068850,1754841804,,,0,1,0,,1,1,1,,,14,15.0,85.0,26.0,Tomatsauce|Ost|Skinke|Pepperoni|Kylling|Bearnaisesovs,5977036.0,Active,1,Napoli,0.0,Normal,0,25.0,0,5977000,,365.0,0,0,,120.0,,,,,,,,,,5977072.0,108.0,1.0
5977073,20455,1743068850,1754837400,,,0,1,0,,1,1,1,,,15,16.0,85.0,30.0,Tomatsauce|Ost|Kebab|Bacon|Løg|Champignon|Gorgonzola|Hvidløg,5977036.0,Active,1,Torino,0.0,Normal,0,25.0,0,5977000,,365.0,0,0,,120.0,,,,,,,,,,5977073.0,124.0,1.0
5977074,20455,1743068850,1754497441,,,0,1,0,,1,1,1,,,16,17.0,90.0,75.0,Tomatsauce|Ost|Spaghetti|Kylling|Pepperoni|Dressing,5977036.0,Active,1,Spaghetti pizza,0.0,Normal,0,25.0,0,5977000,,365.0,0,0,,120.0,,,,,,,,,,5977074.0,284.0,1.0
5977075,20455,1743068850,1753812114,,,0,1,0,,1,1,1,,,17,18.0,85.0,39.0,Tomatsauce|Ost|Spaghetti|Kylling|Skinke|Kebab|Dressing|Hvidløg,5977036.0,Active,1,Maria pizza,0.0,Normal,0,25.0,0,5977004,,365.0,0,0,,120.0,,,,,,,,,,5977075.0,148.0,1.0
5977076,20455,1743068850,1754580747,,,0,1,0,,1,1,1,,,18,19.0,90.0,19.0,Tomatsauce|Ost|Cocktailpølser|Pepperoni|Bacon|Kylling,5977036.0,Active,1,Orientel,0.0,Normal,0,25.0,0,5977005,,365.0,0,0,,120.0,,,,,,,,,,5977076.0,72.0,1.0
5977077,20455,1743068850,1750782330,,,0,1,0,,1,1,1,,,19,20.0,80.0,9.0,Tomatsauce|Ost|Kebab|Spaghetti|Løg|Chili|Dressing,5977036.0,Active,1,Vegatarisk Pizza,0.0,Normal,0,25.0,0,5977003,,365.0,0,0,,120.0,,,,,,,,,,5977077.0,36.0,1.0
5977078,20455,1743068850,1754840504,,,0,1,0,,1,1,1,,,20,21.0,80.0,34.0,Tomatsauce|Ost|Skinke,5977036.0,Active,1,Siene,0.0,Normal,0,25.0,0,5976998,,365.0,0,0,,120.0,,,,,,,,,,5977078.0,132.0,1.0
5977079,20455,1743068850,1754586248,,,0,1,0,,1,1,1,,,21,22.0,80.0,31.0,Tomatsauce|Ost|Skinke|Oksekød|Bacon|Cocktailpølser,5977036.0,Active,1,Bologna,0.0,Normal,0,25.0,0,5977005,,365.0,0,0,,120.0,,,,,,,,,,5977079.0,116.0,1.0
5977080,20455,1743068850,1754667851,,,0,1,0,,1,1,1,,,22,23.0,80.0,34.0,Tomatsauce|Ost|Skinke|Spaghetti|Hvidløg|Dressing,5977036.0,Active,1,Bari,0.0,Normal,0,25.0,0,5977003,,365.0,0,0,,120.0,,,,,,,,,,5977080.0,124.0,1.0
5977081,20455,1743068850,1753546864,,,0,1,0,,1,1,1,,,23,24.0,85.0,11.0,Tomatsauce|Ost|Oksekød|Bacon|Champignon|Hvidløg,5977036.0,Active,1,Pisa,0.0,Normal,0,25.0,0,5977000,,365.0,0,0,,120.0,,,,,,,,,,5977081.0,44.0,1.0
5977082,20455,1743068850,1754147585,,,0,1,0,,1,1,1,,,24,25.0,85.0,29.0,Tomatsauce|Ost|Hakket oksekød|Pepperoni|Champignon|Løg,5977036.0,Active,1,Verona,0.0,Normal,0,25.0,0,5976999,,365.0,0,0,,120.0,,,,,,,,,,5977082.0,112.0,1.0
5977083,20455,1743068850,1754840561,,,0,1,0,,1,1,1,,,25,26.0,90.0,18.0,Tomatsauce|Ost|Pepperoni|Bacon|Champignon|Løg|Jalapenos|Hvidløg,5977036.0,Active,1,Terni,0.0,Normal,0,25.0,0,5977000,,365.0,0,0,,120.0,,,,,,,,,,5977083.0,72.0,1.0
5977084,20455,1743068850,1753719718,,,0,1,0,,1,1,1,,,26,27.0,90.0,23.0,Tomatsauce|Ost|Skinke|Kebab|Bacon|Pølser|Bearnaisesauce,5977036.0,Active,1,Tonys pizza,0.0,Normal,0,25.0,0,5977005,,365.0,0,0,,120.0,,,,,,,,,,5977084.0,88.0,1.0
5977085,20455,1743068850,1754755410,,,0,1,0,,1,1,1,,,0,30.0,90.0,16.0,Tomatsauce|Ost|Kebab|Nachos|Løg|Chili|Jalapenos|Dressing,5977037.0,Active,1,Mexicansk,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,,,,,,,,,,5977085.0,64.0,1.0
5977086,20455,1743068850,1753544630,,,0,1,0,,1,1,1,,,1,31.0,90.0,8.0,Tomatsauce|Ost|Oksekød|Pepperoni|Løg|Champignon|Paprika|Chili,5977037.0,Active,1,Amigo,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,,,,,,,,,,5977086.0,32.0,1.0
5977087,20455,1743068850,1754152498,,,0,1,0,,1,1,1,,,2,32.0,90.0,7.0,Tomatsauce|Ost|Kebab|Chili|Champignon|Løg|Peberfrugt,5977037.0,Active,1,Azteka,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,,,,,,,,,,5977087.0,28.0,1.0
5977088,20455,1743068850,1746992171,,,1,1,0,"Tomatsauce, ost, oksekød, kebab, pepperoni, chili, bearnaisesovs",1,1,1,,,3,43.0,90.0,2.0,Tomatsauce|Ost|Oksekød|Kebab|Pepperoni|Chili|Bearnaisesovs,5977037.0,Active,1,Calabria,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,,,,,,,,,,5977088.0,8.0,1.0
5977089,20455,1743068850,1754841204,,,0,1,0,,1,1,1,,,0,33.0,80.0,84.0,Tomatsauce|Ost|Kebab|Pommes frites|Dressing,5977038.0,Active,1,Pommes Pizza,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,,,,,,,,,,5977089.0,320.0,1.0
5977090,20455,1743068850,1746992233,,,1,1,0,"Tomatsauce, ost, kylling, pommes frites og dressing",1,1,1,,,1,45.0,80.0,11.0,Tomatsauce|Ost|Kylling|Pommes frites|Dressing,5977038.0,Active,1,Pommes Kylling Pizza,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,,,,,,,,,,5977090.0,40.0,1.0
5977091,20455,1743068850,1746992238,,,1,1,0,"Tomatsauce, ost, skinke, pommes frites og dressing",1,1,1,,,2,46.0,80.0,1.0,Tomatsauce|Ost|Skinke|Pommes frites|Dressing,5977038.0,Active,1,Pommes Skinke Pizza,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,,,,,,,,,,5977091.0,4.0,1.0
5977092,20455,1743068850,1754846438,,,0,1,0,,1,1,1,,,0,34.0,80.0,193.0,Ost|Skinke|Pølse|Bacon|Hvidløg,5977039.0,Active,1,Kurdisk pizza,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,,,,,,,,,,5977092.0,716.0,1.0
5977093,20455,1743068850,1746992292,,,1,1,0,"Ost, kebab",1,1,1,,,1,50.0,80.0,44.0,Ost|Kebab,5977039.0,Active,1,Kurdisk Pizza,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,,,,,,,,,,5977093.0,176.0,1.0
5977094,20455,1743068850,1746992297,,,1,1,0,,1,1,1,,,2,51.0,78.0,6.0,,5977039.0,Active,1,"Salat Pizza Ost, Skinke",0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,,,,,,,,,,5977094.0,24.0,1.0
5977095,20455,1743068850,1746992301,,,1,1,0,,1,1,1,,,3,53.0,80.0,6.0,,5977039.0,Active,1,"Salat Pizza Ost, Kylling",0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,,,,,,,,,,5977095.0,24.0,1.0
5977096,20455,1743068850,1746992306,,,1,1,0,"Ost, kebab, kylling",1,1,1,,,4,54.0,82.0,11.0,Ost|Kebab|Kylling,5977039.0,Active,1,"Salat Pizza Ost, Kebab, Kylling",0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,,,,,,,,,,5977096.0,44.0,1.0
5977097,20455,1743068850,1746992313,,,1,1,0,"Ost, kylling, bacon",1,1,1,,,5,55.0,82.0,3.0,Ost|Kylling|Bacon,5977039.0,Active,1,"Salat Pizza Ost, Kylling, Bacon",0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,,,,,,,,,,5977097.0,12.0,1.0
5977098,20455,1743068850,1746992317,,,1,1,0,"Ost, salatost, kebab, skinke",1,1,1,,,6,56.0,85.0,3.0,Ost|Salatost|Kebab|Skinke,5977039.0,Active,1,Græsk Pizza,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,,,,,,,,,,5977098.0,12.0,1.0
5977099,20455,1743068850,1746992647,,,1,1,0,"Tomatsauce, ost, spaghetti, kebab, dressing, chili, hvidløg",1,1,1,,,0,60.0,99.0,4.0,Tomatsauce|Ost|Spaghetti|Kebab|Dressing|Chili|Hvidløg,5977040.0,Active,1,"A. Tomatsauce, Ost, Spaghetti",0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,,,,,,,,,,5977099.0,16.0,1.0
5977100,20455,1743068850,1746992653,,,1,1,0,"Tomatsauce, ost, spaghetti, skinke, hvidløg, dressing",1,1,1,,,1,60.0,99.0,1.0,Tomatsauce|Ost|Spaghetti|Skinke|Hvidløg|Dressing,5977040.0,Active,1,"B. Tomatsauce, Ost, Spaghetti, Skinke",0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,,,,,,,,,,5977100.0,4.0,1.0
5977101,20455,1743068850,1746992657,,,1,1,0,"Tomatsauce, ost, spaghetti, kylling, kebab, skinke, dressing, chili, hvidløg",1,1,1,,,2,60.0,99.0,2.0,Tomatsauce|Ost|Spaghetti|Kylling|Kebab|Skinke|Dressing|Chili|Hvidløg,5977040.0,Active,1,"C. Tomatsauce, Ost, Spaghetti, Kylling, Kebab",0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,,,,,,,,,,5977101.0,8.0,1.0
5977102,20455,1743068850,1754151890,,,0,1,0,,1,1,1,,,0,39.0,90.0,24.0,Tomatsauce|Ost|Skinke,5977041.0,Active,1,Tvis Speciel,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,,,,,,,,,,5977102.0,96.0,1.0
5977103,20455,1743068850,1754846075,,,0,1,0,,1,1,1,,,1,40.0,80.0,79.0,Tomatsauce|Ost|Kødsauce|Spaghetti,5977041.0,Active,1,Tvis mølle,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,,,,,,,,,,5977103.0,276.0,1.0
5977104,20455,1743068850,1754756204,,,0,1,0,,1,1,1,,,2,41.0,80.0,34.0,Tomatsauce|Ost|Skinke|Kødsauce|Spaghetti,5977041.0,Active,1,Sams speciel,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,,,,,,,,,,5977104.0,136.0,1.0
5977105,20455,1743068850,1754585038,,,0,1,0,,1,1,1,,,3,42.0,99.0,51.0,Tomatsauce|Ost|Kylling|Spaghetti|Dressing,5977041.0,Active,1,Ufo,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,,,,,,,,,,5977105.0,200.0,1.0
5977106,20455,1743068850,1746992623,,,1,1,0,"Tomatsauce, ost, kebab, champignon, løg, pepperoni, cocktailpølser, hvidløg, dressing",1,1,1,,,4,65.0,88.0,5.0,Tomatsauce|Ost|Kebab|Champignon|Løg|Pepperoni|Cocktailpølser|Hvidløg|Dressing,5977041.0,Active,1,Mado,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,,,,,,,,,,5977106.0,20.0,1.0
5977107,20455,1743068850,1746992630,,,1,1,0,"Tomatsauce, ost, kylling, kebab, champignon, chili, hvidløg, dressing",1,1,1,,,5,66.0,85.0,25.0,Tomatsauce|Ost|Kylling|Kebab|Champignon|Chili|Hvidløg|Dressing,5977041.0,Active,1,Taxa,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,,,,,,,,,,5977107.0,92.0,1.0
5977108,20455,1743068850,1746992635,,,1,1,0,"Tomatsauce, ost, spaghetti, kebab, champignon, dressing",1,1,1,,,6,67.0,83.0,10.0,Tomatsauce|Ost|Spaghetti|Kebab|Champignon|Dressing,5977041.0,Active,1,Halime,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,,,,,,,,,,5977108.0,40.0,1.0
5977109,20455,1743068850,1746992641,,,1,1,0,"Tomatsauce, ost, kebab, bacon, jalapenos, paprika, champignon, dressing",1,1,1,,,7,70.0,85.0,2.0,Tomatsauce|Ost|Kebab|Bacon|Jalapenos|Paprika|Champignon|Dressing,5977041.0,Active,1,Papatya,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,,,,,,,,,,5977109.0,8.0,1.0
5977110,20455,1743068850,1754841205,,,0,1,0,,1,1,1,,,0,43.0,80.0,299.0,,5977042.0,Active,1,Durum,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,,,,,,,,,,5977110.0,980.0,1.0
5977111,20455,1743068850,1754757230,,,0,1,0,,1,1,1,,,1,44.0,65.0,99.0,,5977042.0,Active,1,Pita,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,,,,,,,,,,5977111.0,316.0,1.0
5977112,20455,1743068850,1754226936,,,0,1,0,,1,1,1,,,2,45.0,80.0,42.0,,5977042.0,Active,1,Sandwich,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,,,,,,,,,,5977112.0,136.0,1.0
5977113,20455,1743068850,1746992772,,,1,1,0,,1,1,1,,,3,84.0,75.0,14.0,,5977042.0,Active,1,Lylling,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,,,,,,,,,,5977113.0,56.0,1.0
5977114,20455,1743068850,1746992776,,,1,1,0,"Med kebab, rå løg, jalapenos, sauce",1,1,1,,,4,85.0,83.0,,,5977042.0,Active,1,Mexicansk,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,,,,,,,,,,,,
5977115,20455,1743068850,1746992782,,,1,1,0,Med kebab,1,1,1,,,5,86.0,83.0,4.0,,5977042.0,Active,1,Pommes Frites Durum,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,,,,,,,,,,5977115.0,16.0,1.0
5977116,20455,1743068850,1746992787,,,1,1,0,,1,1,1,,,6,87.0,80.0,1.0,,5977042.0,Active,1,Stegt Bacon og Kylling,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,,,,,,,,,,5977116.0,4.0,1.0
5977117,20455,1743068850,1746992794,,,1,1,0,,1,1,1,,,7,88.0,80.0,1.0,,5977042.0,Active,1,Hjemmelavet Falafel,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,,,,,,,,,,5977117.0,4.0,1.0
5977118,20455,1743068850,1754846075,,,0,1,0,,1,1,1,,,0,35.0,90.0,48.0,Tomatsauce|Ost|Serrano skinke|Champignon|Rødløg|Rucola|Parmesanost|Tomatskiver|Pesto,5977043.0,Active,1,Parma,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,,,,,,,,,,5977118.0,188.0,1.0
5977119,20455,1743068850,1754668908,,,0,1,0,,1,1,1,,,1,36.0,95.0,8.0,Tomatsauce|Ost|Serrano skinke|Carpaccio|Rucola|Parmesanost rødløg|Tomatskiver|Pesto,5977043.0,Active,1,Eflin,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,,,,,,,,,,5977119.0,32.0,1.0
5977120,20455,1743068850,1754668908,,,0,1,0,,1,1,1,,,2,37.0,90.0,12.0,Tomatsauce|Ost|Carpaccio|Rødløg|Rucola|Parmesanost|Tomatskiver|Pesto,5977043.0,Active,1,Serano pizza,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,,,,,,,,,,5977120.0,48.0,1.0
5977121,20455,1743068850,1754668909,,,0,1,0,,1,1,1,,,3,38.0,90.0,11.0,Tomatsauce|Ost|Oksefilet|Bearnaisesauce|Champignon|Løg,5977043.0,Active,1,Jorin,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,,,,,,,,,,5977121.0,48.0,1.0
5977122,20455,1743068850,1746992805,,,1,1,0,"Med salat, agurk, tomat og dressing",1,1,1,,,0,140.0,65.0,13.0,,5977044.0,Active,1,Kebab,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,,,,,,,,,,5977122.0,52.0,1.0
5977123,20455,1743068850,1746992811,,,1,1,0,"Med salat, agurk, tomat og dressing",1,1,1,,,1,141.0,65.0,11.0,,5977044.0,Active,1,Kylling,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,,,,,,,,,,5977123.0,44.0,1.0
5977124,20455,1743068850,1746992817,,,1,1,0,"Med salat, agurk, tomat og dressing",1,1,1,,,2,142.0,75.0,7.0,,5977044.0,Active,1,Pita med Hjemmelavet Hakkebøf,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,,,,,,,,,,5977124.0,20.0,1.0
5977125,20455,1743068850,1746993555,,,1,1,0,Hjemmelavet hvidløgsbrød,1,1,1,,,0,1.0,40.0,6.0,,5977045.0,Active,1,Hvidløgsbrød,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,,,,,,,,,,5977125.0,24.0,1.0
